tienda,categoria,marca,nombre,tipo,precio_sin_desc,descuento,precio_con_desc,valoracion,num_valoraciones
primor,hombre,nike,gold edition man,eau de toilette,2.75,9.0,2.5,4.25,4.0
paco,hombre,nike,gold edition man,eau de toilette,2.9,0.0,2.9,,
primor,mujer,adidas,woman natural vitality,eau de toilette,2.95,15.0,2.51,5.0,1.0
primor,mujer,aqc fragances,lady secret  for woman,eau de toilette,2.99,0.0,2.99,4.2,10.0
primor,mujer,aqc fragances,lady secret gold edition,eau de parfum,2.99,0.0,2.99,3.0,5.0
primor,hombre,alvarez gomez,titanio homme,eau de parfum,2.99,2.0,2.93,5.0,1.0
primor,mujer,aristea,glamour queen eau de,eau de parfum,2.99,0.0,2.99,,
primor,mujer,amichi,intense bouquet,eau de toilette,2.99,0.0,2.99,,
primor,mujer,amichi,sensual flower,eau de toilette,2.99,0.0,2.99,,
primor,mujer,aristea,kiss me in paris eau de,eau de parfum,2.99,0.0,2.99,,
primor,mujer,amichi,mandarine musk,eau de toilette,2.99,0.0,2.99,,
primor,mujer,1916,1916 agua de,eau de cologne,2.99,8.0,2.75,4.67,9.0
primor,mujer,flor de mayo,unicorn tears eau de,eau de parfum,3.75,0.0,3.75,4.14,7.0
primor,mujer,flor de mayo,paris with love eau de,eau de parfum,3.75,0.0,3.75,4.0,8.0
primor,mujer,saphir,fun eau de,eau de cologne,3.95,25.0,2.96,,
primor,hombre,nenuco,spray,eau de cologne,3.95,0.0,3.95,4.69,16.0
primor,hombre,saphir,esencias man vetiver duplo,eau de toilette,3.99,0.0,3.99,4.0,1.0
primor,mujer,javier larranzair,gardenia exotica eau de,eau de parfum,3.99,0.0,3.99,,
primor,mujer,javier larranzair,bouquet infinito eau de,eau de parfum,3.99,0.0,3.99,5.0,1.0
primor,mujer,saphir,esencias woman verbena duplo,eau de toilette,3.99,0.0,3.99,,
primor,mujer,saphir,esencias woman musk duplo,eau de toilette,3.99,0.0,3.99,,
primor,mujer,saphir,esencias woman ambar duplo,eau de toilette,3.99,0.0,3.99,,
perfumes24h,hombre,legrain,agua de colonia s3 classic fresh,eau de cologne,4.0,40.25,2.39,5.0,1.0
perfumes24h,mujer,legrain,agua de colonia s3 classic fresh,eau de cologne,4.0,40.25,2.39,5.0,1.0
perfumeriacom,hombre,legrain,agua de colonia s3 classic fresh,eau de cologne,4.0,40.25,2.39,5.0,2.0
perfumeriacom,mujer,legrain,agua de colonia s3 classic fresh,eau de cologne,4.0,40.25,2.39,5.0,2.0
primor,mujer,agatha ruiz de la prada,beso bubble,eau de toilette,4.25,7.0,3.95,,
primor,mujer,agatha ruiz de la prada,look bubble,eau de toilette,4.25,7.0,3.95,,
primor,mujer,agatha ruiz de la prada,rebel love bubble,eau de toilette,4.25,7.0,3.95,5.0,2.0
primor,mujer,agatha ruiz de la prada,gotas de color bubble,eau de toilette,4.25,7.0,3.95,4.6,5.0
primor,mujer,pacha ibiza,7 for her,eau de toilette,4.5,0.0,4.5,,
notino,hombre,cuba,royal,eau de toilette,4.6,6.52,4.3,4.0,4.0
notino,hombre,jeanne arthes,rocky man,eau de toilette,4.6,0.0,4.6,,
primor,hombre,disney,mickey mouse,eau de cologne,4.95,0.0,4.95,3.0,2.0
primor,hombre,regalos,paw patrol,eau de cologne,4.95,0.0,4.95,4.33,3.0
primor,hombre,disney,ana y elsa frozen,eau de cologne,4.95,0.0,4.95,4.67,6.0
primor,hombre,disney,minnie mouse  fresca,eau de cologne,4.95,0.0,4.95,5.0,1.0
primor,hombre,sentio,crevo,eau de toilette,4.95,0.0,4.95,,
primor,mujer,sentio,chalize,eau de parfum,4.95,0.0,4.95,,
primor,hombre,spagnolo,esencia,eau de toilette,4.99,20.0,3.99,4.0,1.0
primor,hombre,spagnolo,agua fresca,eau de toilette,4.99,20.0,3.99,5.0,1.0
perfumes24h,mujer,alvarez gomez,colonia concentrada,eau de cologne,5.0,41.0,2.95,4.5,4.0
perfumes24h,hombre,cuba,cuba royal,eau de toilette,5.0,1.0,4.95,5.0,1.0
perfumeriacom,mujer,legrain,agua de colonia s3 classic fresh new,eau de cologne,5.0,40.4,2.98,5.0,1.0
perfumes24h,hombre,alvarez gomez,colonia concentrada,eau de cologne,5.0,41.0,2.95,5.0,1.0
perfumes24h,hombre,natural honey,cologne frescor de colonia,eau de cologne,5.0,32.2,3.39,5.0,1.0
perfumeriacom,hombre,cuba,cuba royal,eau de toilette,5.0,1.0,4.95,5.0,1.0
perfumes24h,mujer,instituto espanol,gotas frescas agua de colonia concentrada,eau de cologne,5.0,54.2,2.29,4.7,3.0
perfumes24h,mujer,natural honey,cologne frescor de colonia,eau de cologne,5.0,32.2,3.39,5.0,1.0
perfumeriacom,mujer,instituto espanol,gotas frescas agua de colonia concentrada,eau de cologne,5.0,54.2,2.29,4.5,2.0
perfumeriacom,hombre,alvarez gomez,colonia concentrada,eau de cologne,5.0,41.0,2.95,5.0,1.0
perfumeriacom,mujer,heno de pravia,agua de colonia glicerina te blanco,eau de cologne,5.0,24.2,3.79,5.0,1.0
perfumeriacom,mujer,heno de pravia,agua de colonia heno de pravia,eau de cologne,5.0,28.2,3.59,5.0,1.0
perfumeriacom,mujer,alvarez gomez,colonia concentrada,eau de cologne,5.0,41.0,2.95,5.0,1.0
perfumeriacom,hombre,instituto espanol,gotas frescas agua de colonia concentrada,eau de cologne,5.0,54.2,2.29,5.0,1.0
perfumes24h,mujer,alyssa ashley,green tea essence,eau de toilette,5.0,56.2,2.19,5.0,1.0
perfumes24h,hombre,heno de pravia,agua de colonia heno de pravia,eau de cologne,5.0,28.2,3.59,5.0,1.0
perfumeriacom,hombre,legrain,agua de colonia s3 classic fresh new,eau de cologne,5.0,40.4,2.98,5.0,1.0
perfumes24h,hombre,legrain,agua de colonia s3 classic fresh new,eau de cologne,5.0,40.4,2.98,5.0,1.0
perfumeriacom,hombre,heno de pravia,agua de colonia glicerina te blanco,eau de cologne,5.0,24.2,3.79,3.0,1.0
perfumeriacom,mujer,natural honey,cologne frescor de colonia,eau de cologne,5.0,32.2,3.39,5.0,1.0
perfumeriacom,hombre,natural honey,cologne frescor de colonia,eau de cologne,5.0,32.2,3.39,4.7,3.0
perfumes24h,mujer,heno de pravia,agua de colonia heno de pravia,eau de cologne,5.0,28.2,3.59,5.0,1.0
perfumes24h,mujer,legrain,agua de colonia s3 classic fresh new,eau de cologne,5.0,40.4,2.98,4.0,1.0
perfumeriacom,mujer,alyssa ashley,green tea essence,eau de toilette,5.0,56.2,2.19,5.0,1.0
perfumes24h,hombre,instituto espanol,gotas frescas agua de colonia concentrada,eau de cologne,5.0,54.2,2.29,4.7,3.0
perfumes24h,hombre,heno de pravia,agua de colonia glicerina te blanco,eau de cologne,5.0,24.2,3.79,5.0,1.0
perfumeriacom,hombre,heno de pravia,agua de colonia heno de pravia,eau de cologne,5.0,28.2,3.59,5.0,1.0
notino,mujer,revolution,fragrance revolutionary noir,eau de toilette,5.2,0.0,5.2,,
perfumes24h,hombre,alvarez gomez,agua de perfume platino homme,eau de parfum,5.35,44.86,2.95,4.0,1.0
perfumeriacom,mujer,alvarez gomez,agua de perfume agata femme,eau de parfum,5.35,44.86,2.95,5.0,3.0
perfumes24h,hombre,alvarez gomez,agua de perfume titanio homme,eau de parfum,5.35,44.86,2.95,4.3,3.0
perfumeriacom,hombre,alvarez gomez,agua de perfume platino homme,eau de parfum,5.35,44.86,2.95,5.0,1.0
perfumeriacom,hombre,alvarez gomez,agua de perfume titanio homme,eau de parfum,5.35,44.86,2.95,5.0,1.0
perfumes24h,mujer,alvarez gomez,agua de perfume agata femme,eau de parfum,5.35,44.86,2.95,5.0,1.0
notino,mujer,gloria vanderbilt,ndeg1,eau de toilette,5.4,0.0,5.4,,
perfumeriacom,mujer,revlon,charlie silver,eau de toilette,5.95,33.61,3.95,4.0,1.0
primor,hombre,munich,neceser peak man,eau de toilette,5.95,0.0,5.95,5.0,1.0
perfumes24h,mujer,revlon,charlie silver,eau de toilette,5.95,33.61,3.95,5.0,2.0
primor,hombre,munich,neceser risk man,eau de toilette,5.95,0.0,5.95,,
primor,hombre,disney,spiderman ultimate  fresca,eau de cologne,5.95,17.0,4.94,4.67,6.0
perfumes24h,hombre,alvarez gomez,agua de perfume bronce homme,eau de parfum,6.0,50.83,2.95,5.0,1.0
perfumes24h,mujer,revlon,charlie white,eau de toilette,6.0,26.83,4.39,5.0,1.0
perfumeriacom,mujer,alvarez gomez,agua de perfume cuarzo rosa femme,eau de parfum,6.0,50.83,2.95,5.0,1.0
perfumes24h,mujer,revlon,charlie red,eau de toilette,6.0,30.83,4.15,5.0,1.0
perfumes24h,mujer,alvarez gomez,orange,eau de cologne,6.0,50.33,2.98,5.0,2.0
perfumeriacom,hombre,alvarez gomez,agua de perfume bronce homme,eau de parfum,6.0,50.83,2.95,5.0,1.0
perfumeriacom,mujer,alvarez gomez,agua de perfume  opalo femme,eau de parfum,6.0,50.83,2.95,4.5,2.0
perfumeriacom,mujer,adidas,fruity rhythm,eau de toilette,6.0,34.17,3.95,5.0,1.0
perfumes24h,mujer,pret a porter,pret a porter,eau de toilette,6.0,0.83,5.95,5.0,2.0
perfumeriacom,mujer,alvarez gomez,agua de perfume jade verde femme,eau de parfum,6.0,50.83,2.95,4.3,4.0
perfumeriacom,mujer,revlon,charlie white,eau de toilette,6.0,26.83,4.39,5.0,1.0
perfumes24h,mujer,alvarez gomez,agua de perfume jade verde femme,eau de parfum,6.0,50.83,2.95,5.0,1.0
perfumeriacom,mujer,legrain,agua de colonia classic s3 fresh,eau de cologne,6.0,45.17,3.29,5.0,1.0
perfumes24h,mujer,alvarez gomez,agua de perfume amatista femme,eau de parfum,6.0,50.83,2.95,4.5,2.0
perfumeriacom,hombre,legrain,agua de colonia classic s3 fresh,eau de cologne,6.0,45.17,3.29,5.0,1.0
perfumeriacom,mujer,alvarez gomez,agua de perfume amatista femme,eau de parfum,6.0,50.83,2.95,5.0,1.0
perfumes24h,mujer,legrain,agua de colonia classic s3 fresh,eau de cologne,6.0,45.17,3.29,5.0,1.0
perfumeriacom,mujer,revlon,charlie red,eau de toilette,6.0,30.83,4.15,5.0,1.0
perfumeriacom,mujer,pret a porter,pret a porter,eau de toilette,6.0,0.83,5.95,5.0,1.0
perfumes24h,mujer,adidas,fruity rhythm,eau de toilette,6.0,34.17,3.95,4.3,3.0
perfumes24h,hombre,legrain,agua de colonia classic s3 fresh,eau de cologne,6.0,45.17,3.29,4.0,1.0
perfumeriacom,mujer,alvarez gomez,orange,eau de cologne,6.0,50.33,2.98,5.0,1.0
perfumes24h,hombre,alvarez gomez,orange,eau de cologne,6.0,50.33,2.98,4.7,3.0
perfumeriacom,hombre,alvarez gomez,orange,eau de cologne,6.0,50.33,2.98,5.0,1.0
notino,hombre,cuba,blue,eau de toilette,6.1,6.56,5.7,4.8,5.0
perfumes24h,hombre,puig,agua lavanda puig,eau de cologne,6.5,8.46,5.95,5.0,2.0
perfumeriacom,hombre,puig,agua lavanda puig,eau de cologne,6.5,8.46,5.95,5.0,1.0
perfumeriacom,mujer,puig,agua lavanda puig,eau de cologne,6.5,8.46,5.95,5.0,1.0
perfumes24h,mujer,puig,agua lavanda puig,eau de cologne,6.5,8.46,5.95,5.0,2.0
notino,hombre,cuba,original gold,eau de toilette,6.6,28.79,4.7,4.3,10.0
notino,hombre,replay,essential for him,eau de toilette,6.6,0.0,6.6,,
notino,hombre,jeanne arthes,magnetic power sport,eau de toilette,6.6,0.0,6.6,,
primor,hombre,pacha ibiza,psicodelic,eau de toilette,6.7,0.0,6.7,45.0,2.0
notino,mujer,jeanne arthes,sweet sixteen coral,eau de parfum,6.8,0.0,6.8,,
notino,mujer,cuba,night,eau de parfum,6.8,0.0,6.8,,
notino,mujer,cuba,jungle snake,eau de parfum,6.9,0.0,6.9,,
primor,mujer,pacha ibiza,queen clandestine,eau de toilette,6.95,0.0,6.95,5.0,1.0
primor,mujer,tulipan negro,floral cristal rosa de oriente,eau de cologne,6.99,0.0,6.99,,
perfumeriacom,hombre,pacha ibiza,hot,eau de toilette,7.0,28.86,4.98,4.0,1.0
perfumes24h,mujer,playboy,super playboy for her,eau de toilette,7.0,37.29,4.39,5.0,3.0
perfumes24h,hombre,bultaco,lobito rebel code,eau de toilette,7.0,48.71,3.59,5.0,1.0
perfumeriacom,hombre,bultaco,lobito rebel code,eau de toilette,7.0,48.71,3.59,4.0,1.0
perfumeriacom,mujer,playboy,super playboy for her,eau de toilette,7.0,37.29,4.39,5.0,1.0
perfumes24h,hombre,pacha ibiza,hot,eau de toilette,7.0,28.86,4.98,5.0,1.0
notino,mujer,revlon,charlie blue,eau de toilette,7.5,9.33,6.8,4.4,8.0
notino,mujer,avon,passion dance,eau de toilette,7.7,0.0,7.7,,
notino,hombre,str8,faith,eau de toilette,7.8,0.0,7.8,,
primor,hombre,david bustamante,muy mio gold,eau de toilette,7.95,0.0,7.95,4.0,1.0
primor,hombre,disney,minnie mouse,eau de cologne,7.95,0.0,7.95,5.0,4.0
primor,mujer,vanderbilt,vanderbilt,eau de toilette,7.95,3.0,7.71,4.79,47.0
primor,hombre,david bustamante,muy mio night,eau de toilette,7.95,0.0,7.95,45.0,2.0
primor,mujer,david bustamante,muy mia,eau de toilette,7.95,18.0,6.52,4.33,21.0
primor,hombre,real madrid,real madrid,eau de toilette,7.95,0.0,7.95,3.0,2.0
primor,hombre,pacha ibiza,clandestine,eau de toilette,7.95,13.0,6.92,45.0,2.0
primor,mujer,anouk,anouk,eau de toilette,7.95,0.0,7.95,4.93,30.0
douglas,hombre,adidas originals,ice dive,eau de toilette,7.99,0.0,7.99,,
douglas,mujer,elizabeth arden,sunflowers,eau de toilette,7.99,0.0,7.99,5.0,1.0
douglas,hombre,marvel,spiderman,eau de toilette,7.99,12.52,6.99,,
perfumeriacom,mujer,alyssa ashley,cocovanilla,eau de toilette,8.0,38.12,4.95,4.0,1.0
perfumes24h,hombre,bultaco,lobito original,eau de toilette,8.0,55.12,3.59,5.0,2.0
perfumes24h,mujer,revlon,charlie blue,eau de toilette,8.0,41.37,4.69,5.0,2.0
perfumeriacom,mujer,hannibal laguna,sincerely you femme,eau de toilette,8.0,50.62,3.95,5.0,1.0
perfumeriacom,mujer,hannibal laguna,face to face femme,eau de toilette,8.0,50.62,3.95,5.0,1.0
perfumeriacom,mujer,hannibal laguna,satin dolls femme,eau de toilette,8.0,50.62,3.95,5.0,1.0
perfumes24h,mujer,hannibal laguna,sincerely you femme,eau de toilette,8.0,50.62,3.95,4.0,1.0
perfumes24h,hombre,yatch man,yacht man victory,eau de toilette,8.0,25.62,5.95,5.0,1.0
perfumeriacom,hombre,cuba,cuba brown,eau de toilette,8.0,21.88,6.25,5.0,1.0
perfumeriacom,hombre,bultaco,lobito original,eau de toilette,8.0,55.12,3.59,5.0,1.0
perfumes24h,mujer,playboy,play it sexy,eau de toilette,8.0,38.12,4.95,5.0,1.0
perfumeriacom,mujer,hannibal laguna,spring lights femme,eau de toilette,8.0,50.62,3.95,4.0,1.0
perfumes24h,mujer,hannibal laguna,spring lights femme,eau de toilette,8.0,50.62,3.95,5.0,1.0
perfumes24h,mujer,alyssa ashley,cocovanilla,eau de toilette,8.0,38.12,4.95,4.5,2.0
perfumeriacom,mujer,revlon,charlie blue,eau de toilette,8.0,41.37,4.69,4.0,2.0
perfumes24h,hombre,cuba,cuba brown,eau de toilette,8.0,21.88,6.25,5.0,3.0
perfumes24h,mujer,hannibal laguna,satin dolls femme,eau de toilette,8.0,50.62,3.95,5.0,1.0
perfumeriacom,hombre,yatch man,yacht man victory,eau de toilette,8.0,25.62,5.95,5.0,1.0
perfumes24h,mujer,hannibal laguna,face to face femme,eau de toilette,8.0,50.62,3.95,4.0,1.0
perfumeriacom,mujer,playboy,play it sexy,eau de toilette,8.0,38.12,4.95,5.0,1.0
perfumes24h,hombre,yatch man,yacht man aventus,eau de toilette,8.09,1.73,7.95,4.7,3.0
perfumeriacom,hombre,yatch man,yacht man aventus,eau de toilette,8.09,1.73,7.95,4.7,3.0
notino,mujer,adidas,natural vitality,eau de toilette,8.4,8.33,7.7,5.0,3.0
notino,mujer,pret a porter,pret a porter,eau de toilette,8.42,54.87,3.8,5.0,1.0
primor,mujer,agua de luna,agua de luna  fraiche,eau de toilette,8.5,0.0,8.5,4.8,5.0
notino,mujer,revlon,charlie gold eau fraiche,eau de toilette,8.72,23.17,6.7,5.0,2.0
notino,mujer,jeanne arthes,la ronde des fleurs musc ambre,eau de parfum,8.9,10.11,8.0,4.0,1.0
notino,mujer,jeanne arthes,la ronde des fleurs rose de grasse,eau de parfum,8.9,44.94,4.9,5.0,1.0
primor,hombre,legrain,royale ambree,eau de cologne,8.99,5.0,8.54,4.75,12.0
perfumeriacom,mujer,playboy,playboy vip for her,eau de toilette,9.0,48.33,4.65,4.3,3.0
perfumeriacom,mujer,4711,original eau de cologne,eau de cologne,9.0,52.33,4.29,5.0,1.0
perfumes24h,hombre,4711,original eau de cologne,eau de cologne,9.0,52.33,4.29,5.0,1.0
perfumeriacom,hombre,4711,original eau de cologne,eau de cologne,9.0,52.33,4.29,5.0,1.0
primor,hombre,4711,4711  original tamano viaje,eau de cologne,9.0,67.0,2.97,4.58,19.0
perfumeriacom,hombre,yatch man,yacht man trillion,eau de toilette,9.0,33.89,5.95,5.0,1.0
perfumes24h,hombre,yatch man,yacht man trillion,eau de toilette,9.0,33.89,5.95,5.0,2.0
primor,mujer,4711,4711  original tamano viaje,eau de cologne,9.0,67.0,2.97,4.58,19.0
perfumes24h,mujer,4711,original eau de cologne,eau de cologne,9.0,52.33,4.29,5.0,2.0
perfumes24h,mujer,playboy,playboy vip for her,eau de toilette,9.0,48.33,4.65,5.0,1.0
notino,hombre,police,frozen,eau de toilette,9.2,0.0,9.2,,
druni,mujer,eau my bb,eau my bb,eau de cologne,9.5,27.0,6.95,4.45,29.0
primor,hombre,nike,urban wood man,eau de toilette,9.5,0.0,9.5,3.0,2.0
primor,mujer,nike,sweet blossom woman,eau de toilette,9.5,32.0,6.46,4.33,3.0
primor,hombre,nike,indigo man,eau de toilette,9.5,0.0,9.5,4.8,5.0
perfumeriacom,hombre,brummel,brummel coupe,eau de toilette,9.53,53.1,4.47,5.0,1.0
perfumes24h,hombre,brummel,brummel coupe,eau de toilette,9.53,53.1,4.47,5.0,1.0
notino,mujer,revlon,strenght,eau de cologne,9.6,6.25,9.0,4.2,11.0
notino,hombre,police,to be born to shine,eau de toilette,9.8,0.0,9.8,,
notino,hombre,jeanne arthes,boum metal,eau de toilette,9.9,45.45,5.4,4.4,8.0
primor,mujer,alyssa ashley,fizzy eau ee,parfum,9.9,20.0,7.92,,
primor,mujer,alyssa ashley,white musk eau ee,parfum,9.9,20.0,7.92,1.5,2.0
notino,hombre,str8,live true,eau de toilette,9.9,0.0,9.9,,
notino,mujer,jeanne arthes,amour,eau de parfum,9.9,33.33,6.6,4.1,46.0
primor,mujer,alyssa ashley,ambre gris eau ee  spray,eau de cologne,9.9,21.0,7.82,,
notino,hombre,sapil,intense,eau de toilette,9.9,0.0,9.9,,
notino,hombre,playboy,play it wild,eau de toilette,9.9,20.2,7.9,4.5,2.0
primor,mujer,alyssa ashley,essence de patchouli eau ee,parfum,9.9,20.0,7.92,5.0,2.0
notino,mujer,jeanne arthes,boum do brasil,eau de parfum,9.9,37.37,6.2,4.8,5.0
notino,hombre,jeanne arthes,sexy boy irreversible,eau de toilette,9.9,47.47,5.2,3.7,3.0
primor,mujer,alyssa ashley,vanilla eau ee,parfum,9.9,27.0,7.23,3.8,10.0
notino,mujer,jeanne arthes,boum candy land,eau de parfum,9.9,28.28,7.1,3.4,10.0
primor,mujer,vicky martin berrocal,agua,eau de toilette,9.95,0.0,9.95,,
primor,mujer,vicky martin berrocal,tierra,eau de toilette,9.95,0.0,9.95,5.0,4.0
perfumes24h,mujer,alvarez gomez,flores mediterraneas lilas y mimosas,eau de toilette,9.95,30.15,6.95,4.8,4.0
perfumes24h,mujer,alvarez gomez,flores mediterraneas jardin de te verde,eau de toilette,9.95,26.63,7.3,5.0,1.0
primor,hombre,nautica,blue,eau de toilette,9.95,15.0,8.46,3.0,3.0
primor,hombre,nautica,blue sail,eau de toilette,9.95,10.0,8.96,4.75,4.0
primor,mujer,vicky martin berrocal,aire,eau de toilette,9.95,0.0,9.95,,
primor,mujer,petro valverde,fleur neroli,eau de toilette,9.95,40.0,5.97,5.0,2.0
primor,mujer,petro valverde,magnolia desir,eau de toilette,9.95,40.0,5.97,5.0,3.0
primor,mujer,vicky martin berrocal,alba,eau de toilette,9.95,0.0,9.95,4.75,8.0
perfumeriacom,mujer,alvarez gomez,flores mediterraneas magnolia blanca,eau de toilette,9.95,30.15,6.95,4.0,1.0
perfumeriacom,mujer,alvarez gomez,flores mediterraneas jardin de te verde,eau de toilette,9.95,26.63,7.3,5.0,1.0
primor,mujer,shakira,rojo shakira eau de,eau de parfum,9.95,0.0,9.95,,
perfumeriacom,mujer,alvarez gomez,flores mediterraneas lilas y mimosas,eau de toilette,9.95,30.15,6.95,5.0,1.0
perfumeriacom,mujer,alvarez gomez,flores mediterraneas jazmin de noche,eau de toilette,9.95,30.15,6.95,5.0,1.0
primor,mujer,vicky martin berrocal,alma,eau de toilette,9.95,0.0,9.95,,
primor,mujer,vicky martin berrocal,eterna,eau de toilette,9.95,0.0,9.95,4.29,7.0
